"-3.141592653589793","-0.9999999840419607"
"-3.1101767270538954","-0.999512761901089"
"-3.0787608005179976","-0.9980405002959032"
"-3.0473448739821","-0.9955848876930233"
"-3.015928947446202","-0.9921486199967738"
"-2.9845130209103043","-0.9877354035946441"
"-2.9530970943744066","-0.9823499583162395"
"-2.921681167838509","-0.9759980204574028"
"-2.890265241302611","-0.968686346053088"
"-2.8588493147667133","-0.9604227146183396"
"-2.8274333882308156","-0.9512159336183129"
"-2.796017461694918","-0.9410758439855306"
"-2.76460153515902","-0.930013327062758"
"-2.7331856086231223","-0.9180403134369199"
"-2.7017696820872246","-0.9051697942228398"
"-2.670353755551327","-0.8914158354862107"
"-2.638937829015429","-0.8767935966494785"
"-2.6075219024795313","-0.8606871864481888"
"-2.5761059759436336","-0.8442626628106855"
"-2.544690049407736","-0.8270030936456332"
"-2.513274122871838","-0.8089251929666057"
"-2.4818581963359403","-0.7900464249958206"
"-2.4504422698000425","-0.7703849755225394"
"-2.419026343264145","-0.749959719925488"
"-2.387610416728247","-0.7287901872003464"
"-2.3561944901923493","-0.7068965190765265"
"-2.3247785636564515","-0.6842994230313187"
"-2.2933626371205538","-0.6610201175624074"
"-2.261946710584656","-0.637080267466772"
"-2.2305307840487583","-0.6125019060447713"
"-2.1991148575128605","-0.5873073398214386"
"-2.1676989309769628","-0.5615190295569092"
"-2.136283004441065","-0.5351594384589142"
"-2.1048670779051672","-0.5082508341650864"
"-2.0734511513692695","-0.48081502419172184"
"-2.0420352248333717","-0.45287299346814347"
"-2.010619298297474","-0.42444439408793316"
"-1.979203371761576","-0.39554680579633966"
"-1.947787445225678","-0.366194629138158"
"-1.91637151868978","-0.3363973681530764"
"-1.884955592153882","-0.3061568537210451"
"-1.8535396656179841","-0.2793321141155597"
"-1.8221237390820861","-0.24911708108011046"
"-1.7907078125461882","-0.21868626916694966"
"-1.7592918860102902","-0.18808508466149057"
"-1.7278759594743922","-0.15737124011955955"
"-1.6964600329384942","-0.12662947581792608"
"-1.6650441064025963","-0.09601443767336162"
"-1.6336281798666983","-0.06591088327890607"
"-1.6022122533308003","-0.03782985534517897"
"-1.5707963267949023","-0.022164762118682315"
"-1.5393804002590044","0.03910199210935522"
"-1.5079644737231064","0.06738379159335749"
"-1.4765485471872084","0.09754360648081847"
"-1.4451326206513104","0.12818907761480242"
"-1.4137166941154125","0.15895572675808117"
"-1.3823007675795145","0.18969439853930736"
